id,genre,artist,song,year,youtube search
12,Mbalax,Various,African Pearls Sénégal 70 - Musical Effervescence,(2008),https://www.youtube.com/results?search_query=Various-African%20Pearls%20S%C3%A9n%C3%A9gal%2070%20-%20Musical%20Effervescence
13,Tassu,Aby Ngana Diop,Liital,(1994),https://www.youtube.com/results?search_query=Aby%20Ngana%20Diop-Liital
14,Zouglou,Système Gazeur,Ambiance facile,(1991),https://www.youtube.com/results?search_query=Syst%C3%A8me%20Gazeur-Ambiance%20facile
15,Yoruba,Various,Drums of the Yoruba of Nigeria,(1956),https://www.youtube.com/results?search_query=Various-Drums%20of%20the%20Yoruba%20of%20Nigeria
16,Apala,Haruna Ishola and His Apala Group,Apala Messenger,(2001),https://www.youtube.com/results?search_query=Haruna%20Ishola%20and%20His%20Apala%20Group-Apala%20Messenger
17,Fuji,Alhaji Sikiru Ayinde Barrister & His Fuji Group,Volume 6,(1975),https://www.youtube.com/results?search_query=Alhaji%20Sikiru%20Ayinde%20Barrister%20%26amp%3B%20His%20Fuji%20Group-Volume%206
18,Jùjú,Various,Juju Roots,(1930-1959),https://www.youtube.com/results?search_query=Various-Juju%20Roots
19,Waka,Batile Alake,Waka Queen,(1996),https://www.youtube.com/results?search_query=Batile%20Alake-Waka%20Queen
20,Ambasse bey,Eboa Lottin,The Best of - Volume 1,(1995),https://www.youtube.com/results?search_query=Eboa%20Lottin-The%20Best%20of%20-%20Volume%201
21,Assiko,Jean Bikoko et son ensemble,Nyemb Longa Jean,(1969),https://www.youtube.com/results?search_query=Jean%20Bikoko%20et%20son%20ensemble-Nyemb%20Longa%20Jean
22,Bikutsi,Francis Bebey,Akwaaba,(1984),https://www.youtube.com/results?search_query=Francis%20Bebey-Akwaaba
23,Kalindula,Various,Zambiance!,(1989),https://www.youtube.com/results?search_query=Various-Zambiance%21
24,Kizomba,Semba Tropical,Angola,(1985),https://www.youtube.com/results?search_query=Semba%20Tropical-Angola
25,Kuduro,Frédéric Galliano,Kuduro Sound System,(2006),https://www.youtube.com/results?search_query=Fr%C3%A9d%C3%A9ric%20Galliano-Kuduro%20Sound%20System
26,Makossa,Various,Pop Makossa - The Invasive Dance Beat of Cameroon,(1976-1984),https://www.youtube.com/results?search_query=Various-Pop%20Makossa%20-%20The%20Invasive%20Dance%20Beat%20of%20Cameroon
27,Mbenga_Mbuti,Various,Mbuti Pygmies of the Ituri Rainforest,(1992),https://www.youtube.com/results?search_query=Various-Mbuti%20Pygmies%20of%20the%20Ituri%20Rainforest
28,Semba,Various,Angola 60's,(1956-1970),https://www.youtube.com/results?search_query=Various-Angola%2060%26%23x27%3Bs
29,Soukous,Diblo Dibala With Loketo,Super Soukous,(1989),https://www.youtube.com/results?search_query=Diblo%20Dibala%20With%20Loketo-Super%20Soukous
30,Famo,Manka Le Phallang,Mokhosi,(1989),https://www.youtube.com/results?search_query=Manka%20Le%20Phallang-Mokhosi
31,Mbube,Ladysmith Black Mambazo,Shaka Zulu,(1987),https://www.youtube.com/results?search_query=Ladysmith%20Black%20Mambazo-Shaka%20Zulu
32,Jit,The Green Arrows,4-Track Recording Session,(2006),https://www.youtube.com/results?search_query=The%20Green%20Arrows-4-Track%20Recording%20Session
33,Nguni Folk,The Ngqoko Women's Ensemble,Afrique du Sud - Le chant des femmes Xhosa,(1996),https://www.youtube.com/results?search_query=The%20Ngqoko%20Women%26%23x27%3Bs%20Ensemble-Afrique%20du%20Sud%20-%20Le%20chant%20des%20femmes%20Xhosa
34,Chimurenga,Thomas Mapfumo,The Chimurenga Singles,(1976-1980),https://www.youtube.com/results?search_query=Thomas%20Mapfumo-The%20Chimurenga%20Singles
35,Shona Mbira,Various,Africa - Shona Mbira Music,(1977),https://www.youtube.com/results?search_query=Various-Africa%20-%20Shona%20Mbira%20Music
36,Khoisan Folk,Various,Instrumental Music of the Kalahari San,(1982),https://www.youtube.com/results?search_query=Various-Instrumental%20Music%20of%20the%20Kalahari%20San
37,Sotho_Tswana Folk,Various,Tswana and Sotho Voices,(2000),https://www.youtube.com/results?search_query=Various-Tswana%20and%20Sotho%20Voices
38,Mbaqanga,Various,Next Stop...Soweto - Township Sounds From the Golden Age of Mbaqanga,(2010),https://www.youtube.com/results?search_query=Various-Next%20Stop...Soweto%20-%20Township%20Sounds%20From%20the%20Golden%20Age%20of%20Mbaqanga
39,Township Jive,Various,The Kings and Queens of Township Jive,(1991),https://www.youtube.com/results?search_query=Various-The%20Kings%20and%20Queens%20of%20Township%20Jive
40,Comorian,Various,Musiques traditionelles des Comores,(NA),https://www.youtube.com/results?search_query=Various-Musiques%20traditionelles%20des%20Comores
41,Kidumbak,Makame Faki,Kidumbaki asilia,(2015),https://www.youtube.com/results?search_query=Makame%20Faki-Kidumbaki%20asilia
42,Marrabenta,Various,Forgotten Guitars From Mozambique,(1955-1957),https://www.youtube.com/results?search_query=Various-Forgotten%20Guitars%20From%20Mozambique
43,Ngoma,Various,Music of Tanzania,(1999-2000),https://www.youtube.com/results?search_query=Various-Music%20of%20Tanzania
44,Taarab,Various,Zanzibara - Volume 1 - Ikhwani Safaa Musical Club,(1905-2005),https://www.youtube.com/results?search_query=Various-Zanzibara%20-%20Volume%201%20-%20Ikhwani%20Safaa%20Musical%20Club
45,Batuque,Various,Cape_Verde - Batuco From Santiago Island,(2003),https://www.youtube.com/results?search_query=Various-Cape_Verde%20-%20Batuco%20From%20Santiago%20Island
46,Morna,Cesária Évora,Cesaria,(1994),https://www.youtube.com/results?search_query=Ces%C3%A1ria%20%C3%89vora-Cesaria
47,Malagasy Folk,Various,The Music of Madagascar - Classic Traditional Recordings of the 1930s,(1995),https://www.youtube.com/results?search_query=Various-The%20Music%20of%20Madagascar%20-%20Classic%20Traditional%20Recordings%20of%20the%201930s
48,Séga,Georges Fourcade,Le barde créole,(2002),https://www.youtube.com/results?search_query=Georges%20Fourcade-Le%20barde%20cr%C3%A9ole
49,Maloya,Firmin Viry,Île de la Réunion - Maloya,(1999),https://www.youtube.com/results?search_query=Firmin%20Viry-%C3%8Ele%20de%20la%20R%C3%A9union%20-%20Maloya
50,Berber,Various,Music of Morocco,(1972),https://www.youtube.com/results?search_query=Various-Music%20of%20Morocco
51,Tuareg,Various,Folk Music of the Sahara - Among the Tuareg of Libya,(2004),https://www.youtube.com/results?search_query=Various-Folk%20Music%20of%20the%20Sahara%20-%20Among%20the%20Tuareg%20of%20Libya
52,Sahrawi,Various,Sahrauis - The Music of the Western Sahara,(1999),https://www.youtube.com/results?search_query=Various-Sahrauis%20-%20The%20Music%20of%20the%20Western%20Sahara
53,Coptic,Choir of the Institute of Coptic Studies,Egypt - Coptic Orthodox Church Hymns,(2015),https://www.youtube.com/results?search_query=Choir%20of%20the%20Institute%20of%20Coptic%20Studies-Egypt%20-%20Coptic%20Orthodox%20Church%20Hymns
54,Gnawa,Various,Gnawa Music of Marrakesh - Night Spirit Masters,(1990),https://www.youtube.com/results?search_query=Various-Gnawa%20Music%20of%20Marrakesh%20-%20Night%20Spirit%20Masters
55,Ethiopian Church,Ethiopian Orthodox Christian Church,'Aqwaqwam - Music and Dance of Heaven,(2003),https://www.youtube.com/results?search_query=Ethiopian%20Orthodox%20Christian%20Church-%26%23x27%3BAqwaqwam%20-%20Music%20and%20Dance%20of%20Heaven
56,Tigrinya,Various,Éthiopiques 5 - Tigrigna Music,(1970-1975),https://www.youtube.com/results?search_query=Various-%C3%89thiopiques%205%20-%20Tigrigna%20Music
57,Tizita,Various,Éthiopiques 10 - Tezeta - Ethiopian Blues & Ballads,(2002),https://www.youtube.com/results?search_query=Various-%C3%89thiopiques%2010%20-%20Tezeta%20-%20Ethiopian%20Blues%20%26amp%3B%20Ballads
58,Nubian,Various,The Music of Islam - Volume 3 - Music of the Nubians,(1998),https://www.youtube.com/results?search_query=Various-The%20Music%20of%20Islam%20-%20Volume%203%20-%20Music%20of%20the%20Nubians
59,Qaraami,Various,Sweet as Broken Dates - Lost Somali Tapes From the Horn of Africa,(2017),https://www.youtube.com/results?search_query=Various-Sweet%20as%20Broken%20Dates%20-%20Lost%20Somali%20Tapes%20From%20the%20Horn%20of%20Africa
60,Anasheed,Sami Yusuf,Barakah,(2016),https://www.youtube.com/results?search_query=Sami%20Yusuf-Barakah
61,Arabic Classical,Various,"The Music of Islām, Volume 1 - Al_Qāhir",(NA),https://www.youtube.com/results?search_query=Various-The%20Music%20of%20Isl%C4%81m%2C%20Volume%201%20-%20Al_Q%C4%81hir
62,Al_Maqam Al_Iraqi,Yûsuf Omar,Iraqi Maqâm - Baghdad Tradition,(2000),https://www.youtube.com/results?search_query=Y%C3%BBsuf%20Omar-Iraqi%20Maq%C3%A2m%20-%20Baghdad%20Tradition
63,Andalusian Classical,Gregorio Paniagua,Musique arabo_andalouse,(1977),https://www.youtube.com/results?search_query=Gregorio%20Paniagua-Musique%20arabo_andalouse
64,Traditional Arabic Pop,Umm Kulthum,Oum Kaltsoum - Volume 1,(1926),https://www.youtube.com/results?search_query=Umm%20Kulthum-Oum%20Kaltsoum%20-%20Volume%201
65,Arabic Pop,Various,Choubi Choubi! Folk & Pop Sounds From Iraq,(2005),https://www.youtube.com/results?search_query=Various-Choubi%20Choubi%21%20Folk%20%26amp%3B%20Pop%20Sounds%20From%20Iraq
66,Azerbaijani Traditional,Alim Qasimov,Anthology of The Muğam of Azerbaijan - Volume 1,(1989),https://www.youtube.com/results?search_query=Alim%20Qasimov-Anthology%20of%20The%20Mu%C4%9Fam%20of%20Azerbaijan%20-%20Volume%201
67,Balochi Traditional,The Baluchi Ensemble of Karachi,Love Songs and Trance Hymns,(1999),https://www.youtube.com/results?search_query=The%20Baluchi%20Ensemble%20of%20Karachi-Love%20Songs%20and%20Trance%20Hymns
68,Ghazal,Mahwash,Ghazals Afghans,(2007),https://www.youtube.com/results?search_query=Mahwash-Ghazals%20Afghans
69,Iranian Folk,Ghulam Hossein Ghafari & Zulfaqar 'Askarian,Chaharbaiti I - Folk Music of Khorasan,(1975),https://www.youtube.com/results?search_query=Ghulam%20Hossein%20Ghafari%20%26amp%3B%20Zulfaqar%20%26%23x27%3BAskarian-Chaharbaiti%20I%20-%20Folk%20Music%20of%20Khorasan
70,Kurdish Folk,Ali Akbar Moradi,Kurdish Music From Iran - Mystical Odes and Secular Music,(2002),https://www.youtube.com/results?search_query=Ali%20Akbar%20Moradi-Kurdish%20Music%20From%20Iran%20-%20Mystical%20Odes%20and%20Secular%20Music
71,Moorish,Khalifa Ould Eide & Dimi Mint Abba,Moorish Music From Mauritania,(1990),https://www.youtube.com/results?search_query=Khalifa%20Ould%20Eide%20%26amp%3B%20Dimi%20Mint%20Abba-Moorish%20Music%20From%20Mauritania
72,Pashto Folk,Various,Tea House Music of Afghanistan,(1977),https://www.youtube.com/results?search_query=Various-Tea%20House%20Music%20of%20Afghanistan
73,Persian Classical,Mojtabâ Mirzâdeh,Iranian Violin Improvising,(2007),https://www.youtube.com/results?search_query=Mojtab%C3%A2%20Mirz%C3%A2deh-Iranian%20Violin%20Improvising
74,Tajik Traditional,Abduvali Abdurashidov,Tadjikistan - Chants et musiques classiques,(2013),https://www.youtube.com/results?search_query=Abduvali%20Abdurashidov-Tadjikistan%20-%20Chants%20et%20musiques%20classiques
75,Turkish Classical,Hespèrion XXI,Istanbul - Dimitrie Cantemir,(1673-1723),https://www.youtube.com/results?search_query=Hesp%C3%A8rion%20XXI-Istanbul%20-%20Dimitrie%20Cantemir
76,Turkish Sufi,Kudsi Erguner & Süleyman Erguner,Sufi Music of Turkey,(1990),https://www.youtube.com/results?search_query=Kudsi%20Erguner%20%26amp%3B%20S%C3%BCleyman%20Erguner-Sufi%20Music%20of%20Turkey
77,Turkmen Traditional,Various,Turkmenistan - Songs of Bakhshi Women,(1995),https://www.youtube.com/results?search_query=Various-Turkmenistan%20-%20Songs%20of%20Bakhshi%20Women
78,Uyghur Traditional,The Abdulaziz Hashimov Group,Music of the Uighurs - Traditions of Ili & Kashgar,(2003),https://www.youtube.com/results?search_query=The%20Abdulaziz%20Hashimov%20Group-Music%20of%20the%20Uighurs%20-%20Traditions%20of%20Ili%20%26amp%3B%20Kashgar
79,Uzbek Traditional,Munadjat Yulchieva,World Network Volume 38 - Uzbekistan - A Haunting Voice,(1998),https://www.youtube.com/results?search_query=Munadjat%20Yulchieva-World%20Network%20Volume%2038%20-%20Uzbekistan%20-%20A%20Haunting%20Voice
80,Turkish Folk,Various,Folk and Traditional Music of Turkey,(1953),https://www.youtube.com/results?search_query=Various-Folk%20and%20Traditional%20Music%20of%20Turkey
81,Turkish,Various,Homegrown Istanbul - Volume 1,(2007),https://www.youtube.com/results?search_query=Various-Homegrown%20Istanbul%20-%20Volume%201
82,Karadeniz Folk,Emin Yağcı,Tulum - A Sound from the Black Sea,(2011),https://www.youtube.com/results?search_query=Emin%20Ya%C4%9Fc%C4%B1-Tulum%20-%20A%20Sound%20from%20the%20Black%20Sea
83,Zeybek,Various,Efe ve Zeybek,(2006),https://www.youtube.com/results?search_query=Various-Efe%20ve%20Zeybek
84,Uzun Hava,Asım Kuzuluk,Amik Ve Barak Uzun Havaları,(2004),https://www.youtube.com/results?search_query=As%C4%B1m%20Kuzuluk-Amik%20Ve%20Barak%20Uzun%20Havalar%C4%B1
85,Ottoman Military,Various,Turkish Military Band Music of Ottoman Empire,(1991),https://www.youtube.com/results?search_query=Various-Turkish%20Military%20Band%20Music%20of%20Ottoman%20Empire
86,Kanto,Various,Kantolar,(1905-1945),https://www.youtube.com/results?search_query=Various-Kantolar
87,Özgün Müzik,Zülfü Livaneli,Chants Revolutionnaires Turcs,(1973),https://www.youtube.com/results?search_query=Z%C3%BClf%C3%BC%20Livaneli-Chants%20Revolutionnaires%20Turcs
88,Arabesque,Orhan Gencebay,Orhan Gencebay,(1973),https://www.youtube.com/results?search_query=Orhan%20Gencebay-Orhan%20Gencebay
89,Fantezi,Yıldız Tilbe,Delikanlım,(1994),https://www.youtube.com/results?search_query=Y%C4%B1ld%C4%B1z%20Tilbe-Delikanl%C4%B1m
90,Arabic Folk,Various,Give Me Love - Songs of the Brokenhearted - Baghdad,(1925-1929),https://www.youtube.com/results?search_query=Various-Give%20Me%20Love%20-%20Songs%20of%20the%20Brokenhearted%20-%20Baghdad
91,Arabic,Various,"Qat, Coffee & Qambus - Raw 45s From Yemen",(2012),https://www.youtube.com/results?search_query=Various-Qat%2C%20Coffee%20%26amp%3B%20Qambus%20-%20Raw%2045s%20From%20Yemen
92,Traditional Raï,Various,1970's Algerian Proto_Rai Underground,(2008),https://www.youtube.com/results?search_query=Various-1970%26%23x27%3Bs%20Algerian%20Proto_Rai%20Underground
93,Arabic Bellydance,Mohammed El_Bakkar and His Oriental Ensemble,Port Said - Music of the Middle East,(1957),https://www.youtube.com/results?search_query=Mohammed%20El_Bakkar%20and%20His%20Oriental%20Ensemble-Port%20Said%20-%20Music%20of%20the%20Middle%20East
94,Dabke,Various,Dabke – Sounds of the Syrian Houran,(2012),https://www.youtube.com/results?search_query=Various-Dabke%20%E2%80%93%20Sounds%20of%20the%20Syrian%20Houran
95,Cantillation,Various,Mysteries of the Sabbath - Classical Cantorial Recordings,(1907-1947),https://www.youtube.com/results?search_query=Various-Mysteries%20of%20the%20Sabbath%20-%20Classical%20Cantorial%20Recordings
96,Klezmer,Various,Klezmer Music - Early Yiddish Instrumental Music - The First Recordings,(1908-1927),https://www.youtube.com/results?search_query=Various-Klezmer%20Music%20-%20Early%20Yiddish%20Instrumental%20Music%20-%20The%20First%20Recordings
97,Mizrahi,Various,Music of the Oriental Jews,(2001),https://www.youtube.com/results?search_query=Various-Music%20of%20the%20Oriental%20Jews
98,Sephardic,Ensemble Accentus,Sephardic Romances - Traditional Jewish Music From Spain,(1995),https://www.youtube.com/results?search_query=Ensemble%20Accentus-Sephardic%20Romances%20-%20Traditional%20Jewish%20Music%20From%20Spain
99,Israeli Folk,Various,Holiday in Israel,(1991),https://www.youtube.com/results?search_query=Various-Holiday%20in%20Israel
100,Armenian Folk,Djivan Gasparyan,World Network - Volume 47 - Armenia - Heavenly Duduk,(1998),https://www.youtube.com/results?search_query=Djivan%20Gasparyan-World%20Network%20-%20Volume%2047%20-%20Armenia%20-%20Heavenly%20Duduk
101,Armenian,Zabelle Panosian,I Am Servant of Your Voice,(1917),https://www.youtube.com/results?search_query=Zabelle%20Panosian-I%20Am%20Servant%20of%20Your%20Voice
102,Armenian Church,Lusine Zakarian,Armenian Medieval Spiritual Music,(1969-1980),https://www.youtube.com/results?search_query=Lusine%20Zakarian-Armenian%20Medieval%20Spiritual%20Music
103,Armenian Church,Sharakan Early Music Ensemble,The Music of Armenia - Volume 2 - Sharakan_Medieval Music,(1996),https://www.youtube.com/results?search_query=Sharakan%20Early%20Music%20Ensemble-The%20Music%20of%20Armenia%20-%20Volume%202%20-%20Sharakan_Medieval%20Music
104,Rabiz,Harout Pamboukjian,Armenian Series Greatest Hits,(1978),https://www.youtube.com/results?search_query=Harout%20Pamboukjian-Armenian%20Series%20Greatest%20Hits
105,Avar Folk,Various,Ay Lazzat - Oh Pleasure - Songs and Melodies From Dagestan,(1995),https://www.youtube.com/results?search_query=Various-Ay%20Lazzat%20-%20Oh%20Pleasure%20-%20Songs%20and%20Melodies%20From%20Dagestan
106,Chechen Folk,Various,Songs of Defiance - Music of Chechnya and the North Caucasus,(2007),https://www.youtube.com/results?search_query=Various-Songs%20of%20Defiance%20-%20Music%20of%20Chechnya%20and%20the%20North%20Caucasus
107,Circassian Folk,Ensemble Circassien de Jordanie,Circassia - Musique Tcherkesse,(2011),https://www.youtube.com/results?search_query=Ensemble%20Circassien%20de%20Jordanie-Circassia%20-%20Musique%20Tcherkesse
108,Georgian Folk,The Rustavi Choir,Georgian Voices,(1989),https://www.youtube.com/results?search_query=The%20Rustavi%20Choir-Georgian%20Voices
109,Ossetian Folk,Bulat Gazdanov,Ossetian Melodies - Bulat Gazdanov Plays Harmonica,(1977),https://www.youtube.com/results?search_query=Bulat%20Gazdanov-Ossetian%20Melodies%20-%20Bulat%20Gazdanov%20Plays%20Harmonica
110,Carnatic Classical,L. Subramaniam,Une anthologie de la musique classique de l'Inde du Sud - Volume 1,(1990),https://www.youtube.com/results?search_query=L.%20Subramaniam-Une%20anthologie%20de%20la%20musique%20classique%20de%20l%26%23x27%3BInde%20du%20Sud%20-%20Volume%201
111,Carnatic Classical,L. Subramaniam,Une anthologie de la musique classique de l'Inde du Sud - Volume 2,(1990),https://www.youtube.com/results?search_query=L.%20Subramaniam-Une%20anthologie%20de%20la%20musique%20classique%20de%20l%26%23x27%3BInde%20du%20Sud%20-%20Volume%202
112,Carnatic Classical,L. Subramaniam,Une anthologie de la musique classique de l'Inde du Sud - Volume 3,(1990),https://www.youtube.com/results?search_query=L.%20Subramaniam-Une%20anthologie%20de%20la%20musique%20classique%20de%20l%26%23x27%3BInde%20du%20Sud%20-%20Volume%203
113,Carnatic Classical,L. Subramaniam,Une anthologie de la musique classique de l'Inde du Sud - Volume 4,(1990),https://www.youtube.com/results?search_query=L.%20Subramaniam-Une%20anthologie%20de%20la%20musique%20classique%20de%20l%26%23x27%3BInde%20du%20Sud%20-%20Volume%204
114,Carnatic Classical,Lalgudi G. Jayaraman,Violin Virtuoso,(1990),https://www.youtube.com/results?search_query=Lalgudi%20G.%20Jayaraman-Violin%20Virtuoso
115,Hindustani Classical,Ravi Shankar,Music of India - Three Classical Rāgas,(1956),https://www.youtube.com/results?search_query=Ravi%20Shankar-Music%20of%20India%20-%20Three%20Classical%20R%C4%81gas
116,Dhrupad,Pandit Pran Nath,Midnight - Raga Malkauns,(1971-1976),https://www.youtube.com/results?search_query=Pandit%20Pran%20Nath-Midnight%20-%20Raga%20Malkauns
117,Khyal,Khansahib Abdul Karim Khan,Khansahib Abdul Karim Khan,(1934-1935),https://www.youtube.com/results?search_query=Khansahib%20Abdul%20Karim%20Khan-Khansahib%20Abdul%20Karim%20Khan
118,Qawwali,Nusrat Fateh Ali Khan,Shahen_Shah,(1989),https://www.youtube.com/results?search_query=Nusrat%20Fateh%20Ali%20Khan-Shahen_Shah
119,Thumri,Various,Immortal Thumris,(1981),https://www.youtube.com/results?search_query=Various-Immortal%20Thumris
120,Newa Folk,Nath Family,Sounds of the Indian Snake Charmer,(2005),https://www.youtube.com/results?search_query=Nath%20Family-Sounds%20of%20the%20Indian%20Snake%20Charmer
121,Bengali Folk,Various,Bangladesh - Ritual Mouth_Organs of The Murung,(1998),https://www.youtube.com/results?search_query=Various-Bangladesh%20-%20Ritual%20Mouth_Organs%20of%20The%20Murung
122,Malayali Folk,Various,India - Ritual Percussion of Kerala - Vol. 1 - Kshetram Vadyam,(1998),https://www.youtube.com/results?search_query=Various-India%20-%20Ritual%20Percussion%20of%20Kerala%20-%20Vol.%201%20-%20Kshetram%20Vadyam
123,Sri Lankan Folk,Various,Sri Lanka - Ceylan,(2001),https://www.youtube.com/results?search_query=Various-Sri%20Lanka%20-%20Ceylan
124,Kirtan,Various,Shabad - Devotional Music of the Sikhs,(NA),https://www.youtube.com/results?search_query=Various-Shabad%20-%20Devotional%20Music%20of%20the%20Sikhs
125,Baila,Wally Bastian,King of Sri Lankan Baila,(2004),https://www.youtube.com/results?search_query=Wally%20Bastian-King%20of%20Sri%20Lankan%20Baila
